imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt9815084,A Very British Christmas,A Very British Christmas,2019,2019-11-23,Family,90,UK,English,Steven Nesbit,"Steven Nesbit, Karl Hall",Studio KS1,"Rachel Shenton, Mark Killeen, Isla Cook, Michele Dotrice, Jennifer Bryer, Steve Evets, Adam Fogerty, Tony Fillingham, Luke Vaughan, Kab Silva, Beth Moore, Brenda Kellett, Sally Marwood, Jennifer Nesbitt, Paul Barber",Opera singer Jessica's flight to her concert in Vienna gets delayed and she is stuck in a remote area of England. The only place to stay is a bed-and-breakfast in an enchanting village run by a handsome widower named Andrew.,6.1,203,,,,,26.0,
tt9815714,The Hard Way,The Hard Way,2019,2019-03-05,Action,92,USA,English,Keoni Waxman,"Thomas J. Churchill, Keoni Waxman",Actionhouse Pictures,"Michael Jai White, Luke Goss, Randy Couture, Madalina Anea, Grant Campbell, George Remes, Ovidiu Niculescu, Andreea Diac, Michaela Holla, Bogdan Farcas, Daniel Onuoha, Dan Cade, Cosmin Dominte, Elias Ferkin, Adina Stetcu","After learning his brother died on a mission in Romania, a former soldier teams up with two allies to hunt down a mysterious enemy and exact revenge.",4.8,2357,$ 3000000,,,,50.0,14.0
tt9815998,Terapia di letto,Hooking Up,2020,2020-03-20,"Comedy, Drama",104,USA,English,Nico Raineau,"Nico Raineau, Lauren Schacher",Yale Productions,"Brittany Snow, Sam Richardson, Anna Akana, Amy Pietz, Jordana Brewster, Vivica A. Fox, Shaun J. Brown, Alexis G. Zall, Brianna Adams, Michael Benefield, Paul Blain, Jason Bremer, Prestin T. Brown, Simply Phillip Brown, Latrice Butts","After he receives a new cancer diagnosis and she is fired from her job as a sex columnist, Bailey and Darla take a road trip that forces them to get intimate with their issues, as well as each other.",5.2,807,,,,44.0,11.0,13.0
tt9816396,Kaguya-sama wa kokurasetai ~ Tensai tachi no ren'ai zunô sen ~,Kaguya-sama wa kokurasetai ~ Tensai tachi no ren'ai zunô sen ~,2019,2019-09-06,"Comedy, Drama, Romance",113,Japan,Japanese,Hayato Kawai,"Aka Akasaka, Yûichi Tokunaga",Chubu-nippon Broadcasting Company (CBC),"Shô Hirano, Kanna Hashimoto, Hayato Sano, Natsumi Ikema, Nana Asakawa, Mayu Hotta, Yutaro Goto, Amu Fukao, Angelo Minoru Kawajiri, Aoi Koga, Jirô Satô, Masahiro Takashima","A high school girl and boy are part of the student council at a pricey school. They have a crush on one another, but have kept it under wraps so far. With awareness and an inkling of what ...",5.7,123,,,,,4.0,
tt9816970,Majaray Nimrooz: Radde Khoon,Majaray Nimrooz: Radde Khoon,2019,2019-09-25,"Action, Drama, History",130,Iran,"Persian, Arabic, Kurdish",Mohammad Hossein Mahdavian,"Ebrahim Amini, Hosein Torabnejad",Farabi Cinema Foundation,"Javad Ezati, Hadi Hejazifar, Behnoosh Tabatabaei, Mohsen Kiayee, Hasti Mahdavifar, Mahdi Zaminpardaz, Hosein Mehri, Mohammad Asgari, Amir Ahmad Ghazvini, Amir Hossein Hashemi, Hossein Fallah, Vahid Sheykhlar, Niloufar Shahfari",Before the war between Iran and Iraq ends the Iranians find that Mojahedin's members are spying on them and are about to do an operation against Iran. They send two special agents to ...,6.4,582,,,,,3.0,41.0
tt9816988,Talla,Talla,2019,2020-04-29,Drama,83,Iran,Persian,Parviz Shahbazi,Parviz Shahbazi,,"Negar Javaherian, Houman Seyyedi, Tannaz Tabatabaei, Mehrdad Sedighian, Hoda Zeinolabedin, Ehteram Boroumand, Hamoun Seyyedi, Helsa Zolfi, Ehsan Amani, Abolhasan Moravvej, Bijan Afshar, Fatemeh Mortazi",Few youngsters decide to with the help of each other start a restaurant business. But meanwhile the father of one of them dies and a big sum of money is disappear too which begin their troubles.,5.2,311,,,,,3.0,15.0
tt9817018,Shabi Ke Mah Kamel Shod,Shabi Ke Mah Kamel Shod,2019,2019-06-05,"Crime, Drama, Romance",131,Iran,"Persian, Urdu",Narges Abyar,"Narges Abyar, Morteza Esfahani",Haft Honar Mandegar,"Elnaz Shakerdust, Hootan Shakiba, Fereshteh Sadre Orafaiy, Pedram Sharifi, Shabnam Moghadami, Farid Sajjadi Hosseini, Armin Rahimian, Amin Miri, Banipal Shoomoon, Sana Patkareh, Mandana Moezipour, Mahta Mohaddes, Sadra Abyar, Esmaeil Moradi, Mohsen Noori",In the market Abdolhamid meets Faezeh and falls in love with her. They get marry and begin their life. But after a while Faezeh becomes aware of Abdolhamid's family in Sistan and ...,6.7,1442,,,,,15.0,43.0
tt9817044,Ghasam,Ghasam,2019,2019-07-31,Drama,84,Iran,Persian,Mohsen Tanabandeh,Mohsen Tanabandeh,,"Mahnaz Afshar, Saeed Aghakhani, Hassan Pourshirazi, Mehran Ahmadi, Giti Moeeni, Hossein Maleki, Mojtaba Tabatabaei, Azadeh Mehdizade, Hossein Pourkarimi, Nazanin Fallahi, Abbas Shoja, Zahra Behrouz Manesh, Mohammad Tanabandeh, Samed Ramezani, Nahid Ghahremani",A woman Rezvan is being murdered. Her sister Razieh takes her family and relatives in a bus from Gorgan to Mashhad to witness against the husband of Rezvan that he is the murderer. But in ...,6.3,492,,,,,4.0,35.0
tt9817070,Metri Shesh Va Nim,Metri Shesh Va Nim,2019,2019-03-17,"Action, Crime, Drama",131,Iran,Persian,Saeed Roustayi,Saeed Roustayi,Boshra Film,"Payman Maadi, Navid Mohammadzadeh, Parinaz Izadyar, Farhad Aslani, Houman Kiai, Maziar Seyedi, Ali Bagheri, Marjan Ghamari, Yusef Khosravi, Mehdi Hoseini-nia, Gity Ghasemi, Asghar Piran, Mohammad Ali Mohammadi, Peyman Ghasemzadeh, Javad Pourheidari","The police are after a drug lord named Naser Khakzad, but when they finally manage to catch him, he tries whatever he can think of to escape and save his family.",7.9,5658,,,,,20.0,52.0
tt9817300,15 August,15 August,2019,2019-03-29,Drama,124,India,,Swapnaneel Jaykar,Yogesh Vinayak Joshi,RnM Motion Pictures,"Abhishek Deshmukh, Mrinmayee Deshpande, Namrata Kadam, Addinath Kothare, Vaibhav Mangale, Rahul Pethe","On India's Independence Day, a zany mishap in a Mumbai chawl disrupts a young love story while compelling the residents to unite in aid of a little boy.",5.8,199,,,,,6.0,4.0
tt9817760,Jai Mummy Di,Jai Mummy Di,2020,2020-01-17,"Comedy, Drama, Romance",103,India,Hindi,Navjot Gulati,Navjot Gulati,Luv Films,"Poonam Dhillon, Supriya Pathak, Sunny Singh Nijjar, Sonnalli Seygall, Alok Nath, Rajendra Sethi, Veer Rajwant Singh, Danish Husain, Shiwani Saini, Sanndeep D. Bose, Sukhwinder Chahal, Samarth Shandilya, Bhuvan Arora, Babla Kochar, Madhu Sachdeva",Jai Mummy Di is a light-hearted family comedy that portrays the trials and tribulations a couple has to undergo due to the dynamics between their respective mothers.,3.6,661,,,$ 413764,,37.0,7.0
tt9818102,Yowis Ben 2,Yowis Ben 2,2019,2019-03-14,"Comedy, Drama",109,Indonesia,Indonesian,"Fajar Nugros, Bayu Skak",Bagus Bramanti,StarVision Plus,"Bayu Skak, Joshua Suherman, Brandon Salim, Tutus Thomson, Anya Geraldine, Anggika Bolsterli, Devina Aureel, Laura Theux, Timo Scheunemann, Arief Didu, Tri Yudiman, Cut Meyriska, Glenca Chysara, Aliyah Faizah, Clairine Clay",The popularity of Yowis Ben in Malang doesn't resolve Bayu's financial problems. The other members also have their own problems. Then they are introduced to Cak Jim who claims can raise them become a national artist.,7.2,197,,,,,2.0,4.0
tt9820352,Villain,Villain,2020,2020-02-28,"Action, Crime, Drama",97,UK,English,Philip Barantini,"Greg Hall, George Russo",Ascendant Films,"Craig Fairbrass, Robert Glenister, George Russo, Mark Monero, Izuka Hoyle, Taz Skylar, Tomi May, Nicholas Aaron, Lauryn Ajufo, Eloise Lovell Anderson, Jade Asha, Selom Awadzi, Cassie Bancroft, Jamie Crew, Sergio Dondi","Eddie Franks is a former criminal who attempts to help his family by reconnecting with his daughter and clearing his brother's debt. Despite his efforts, he is drawn back into a criminal way of life, with devastating consequences.",5.7,649,,,,68.0,40.0,37.0
tt9820594,Misteri Dilaila,Misteri Dilaila,2019,2019-02-21,"Horror, Thriller",82,Malaysia,"Malay, English",Syafiq Yusof,Syafiq Yusof,Skop Productions Sdn. Bhd.,"Zul Ariffin, Elizabeth Tan, Rosyam Nor, Sasqia Dahuri, Namron, Mas Khan, Iz Sulaini, Kenji Sawahii, Nafiez Zaidi","Jefri's wife, Dilaila, goes missing on their vacation and when she is found, he discovers the woman is not her even though she insists that she is.",5.4,145,,,,,4.0,8.0
tt9822706,Wet Season,Wet Season,2019,2019-11-28,Drama,103,"Singapore, Taiwan","English, Mandarin, Hokkien",Anthony Chen,Anthony Chen,Giraffe Pictures,"Jia Ler Koh, Christopher Ming-Shun Lee, Shi Bin Yang, Yann Yann Yeo","A teacher and student at a Singapore high school form a special, self-affirming bond.",6.8,498,,,,,7.0,17.0
tt9823170,Czarny Mercedes,Czarny Mercedes,2019,2019-10-04,"Crime, War",110,Poland,"Polish, German",Janusz Majewski,"Wlodzimierz Kowalewski, Janusz Majewski",Polski Instytut Sztuki Filmowej,"Maria Debska, Aleksandar Milicevic, Artur Zmijewski, Andrzej Zielinski, Lukasz Sikora, Sonia Bohosiewicz, Andrzej Mastalerz, Izabela Dabrowska, Andrzej Baranowski, Przemyslaw Bluszcz, Andrzej Seweryn, Natalia Rybicka, Marcel Sabat, Boguslaw Linda, Maciej Winkler","The story of the investigation to unravel the mysterious death of a beautiful young woman in Nazi-occupied Warsaw. She is not Krystyna Holzer, as stated in her kennkarte (German-issued ...",5.2,165,,,$ 90549,,,
tt9825006,Avant qu'on explose,Avant qu'on explose,2019,2019-02-28,Comedy,108,Canada,French,Rémi St-Michel,Eric K. Boulianne,Christal Films,"Étienne Galloy, Amadou Madani Tall, William Monette, Julianne Côté, Monia Chokri, Brigitte Poupart, Antoine Olivier Pilon, Rose-Marie Perreault, Denis Harvey, Jessica Iacobaccio, Elizabeth Tremblay-Gagnon, Laurie Babin, William Cantin, K.C. Coombs, Rodley Pitt","The Third World War is on the horizon. Despite attempts at nuclear deterrence, the threat of atomic bombings between North Korea and the United States is bringing the world's population ...",6.6,100,CAD 3850000,$ 119894,$ 119894,,,2.0
tt9827784,Sayonara kuchibiru,Sayonara kuchibiru,2019,2019-05-31,"Drama, Music, Romance",116,Japan,Japanese,Akihiko Shiota,Akihiko Shiota,Culture Entertainment Co.,"Mugi Kadowaki, Nana Komatsu, Ryô Narita, Takaya Aoyagi, Marika Matsumoto, Yûya Matsuura, Masaki Naito, Yukiko Shinohara, Akinobu Shinoyama, Yuzumi Shintani, Makita Sports, Marika Yamakawa","Haru and Reo perform as musical duo Haru-Reo. With their indie music, they suddenly get popular. Even with their newfound success, they decide to disband the duo. Haru-Reo go on one last ...",6.9,241,,,,,1.0,2.0
tt9828918,#IoSonoQui,#jesuislà,2019,2020-02-05,Comedy,97,"France, Belgium",French,Eric Lartigau,"Thomas Bidegain, Thomas Bidegain",Rectangle Productions,"Alain Chabat, Doona Bae, Blanche Gardin, Ilian Bergala, Jules Sagot, Camille Rutherford, Delphine Gleize, Lazare Lartigau, Vincent Nemeth, Nathalie Lacroix, Lisa Maumy, Nicolas Santos, Guillaume Etchegorry, Christian Duplaissy, Eric Lartigau","Stéphane lives a quiet life as an eminent French Chef but when he decides to visit Soo, a mysterious Korean lady he fell in love with on Instagram, he'll embark on an adventurous journey full of discoveries.",6.0,415,,,$ 1446784,,3.0,10.0
tt9831136,The Banana Splits Movie,The Banana Splits Movie,2019,2019-08-13,"Comedy, Horror, Sci-Fi",89,"USA, South Africa, Canada",English,Danishka Esterhazy,"Jed Elinoff, Scott Thomas",Blue Ice Pictures,"Dani Kind, Steve Lund, Celina Martin, Finlay Wojtak-Hissong, Sara Canning, Romeo Carere, Maria Nash, Naledi Majola, Richard White, Kiroshan Naidoo, Keeno Lee Hector, Lia Sachs, Lionel Newton, Daniel Fox, Vash Singh","A family attends a live taping of The Banana Splits television series, but are forced to survive as soon as the characters go haywire and start a killing spree around the studio.",5.0,2373,,,,,124.0,59.0
tt9834062,Ahaa Re,Ahaa Re,2019,2019-02-22,Drama,150,India,Bengali,Ranjan Ghosh,Ranjan Ghosh,Bhavna Aaj-O-Kal,"Arifin Shuvo, Rituparna Sengupta, Amrita Chattopadhyay, Paran Banerjee, Dipankar Dey, Shakuntala Barua, Anuvab Pal, Shubhro Sankha Das, Alamgir, Rabiranjan Maitra","Two completely different persons from two different countries and religion but one thing bond them together, that's their love for cooking.",7.3,189,,,,,5.0,21.0
tt9834492,Yalda,Yalda,2019,2020-08-27,Drama,89,"Iran, France, Germany, Switzerland, Luxembourg, Lebanon",Persian,Massoud Bakhshi,Massoud Bakhshi,JBA Production,"Sadaf Asgari, Behnaz Jafari, Babak Karimi, Fereshteh Sadre Orafaiy, Forough Ghajabagli, Arman Darvish, Fereshteh Hosseini, Zakieh Behbahani, Ramona Shah, Faghiheh Soltani",Maryam is a young woman who is accused of murdering her husband and is sentenced to death. In the Yalda night they bring her to a live TV show so that Mona who is the only daughter of the ...,6.1,111,,,,,1.0,20.0
tt9838372,Fei fen shu nü,Fei fen shu nü,2019,2019-04-04,Drama,108,Hong Kong,,Tsui Shan Tsang,"Anna Yuet Shan Lai, Link Sng",Emperor Film Production,"Charlene Choi, Kang Ren Wu, Tony Liu, Cecilia Yip, Deep Ng, Alex Tak-Shun Lam, Hedwig Tam, Ashina Kwok, Tai-Bo, Chi-Shing Au, Chuen-Wah Chan, Daniel Yee Heng Chan, Po-Yan Chan, Tsz-Fung Chan, Wing-Yin Chan","Siu Man is a nurse who has lost who she is as a person. Her marriage has ended partly due to her fear of intimacy and, having been abandoned by her husband, she now faces losing her father ...",5.0,184,,,$ 459289,,3.0,3.0
tt9839040,Murphy's Law: Ghanoone Morfi,Murphy's Law: Ghanoone Morfi,2019,2019-01-02,"Action, Comedy, Fantasy",98,Iran,Persian,Rambod Javan,"Mohammad Ali Hoseini, Pooria Shojaei",,"Amir Jadidi, Amir Jafari, Rambod Javan, Danial Ghaffarzadeh, Mahsa Tahmasebi, Sorush Sehhat, Arsha Aghdasi, Sirus Gorjestani, Hadi Kazemi, Behzad Ghadyanloo, Anahita Dargahi, Mohammad Shiri, Neda Aghighi, Nahid Moslemi",Bahman's daughter is kidnapped. Farokh recently fired as a police man is going to help him find his daughter and.,3.5,431,IRR 35000000000,,,,5.0,24.0
tt9840382,Se mi vuoi bene,Se mi vuoi bene,2019,2019-10-17,Comedy,100,Italy,Italian,Fausto Brizzi,"Fausto Brizzi, Martino Coli",Eliseo Cinema,"Claudio Bisio, Sergio Rubini, Dino Abbrescia, Lorena Cacciatore, Valeria Fabrizi, Flavio Insinna, Susy Laude, Maria Amelia Monti, Lucia Ocone, Cochi Ponzoni, Memo Remigi, Elena Santarelli, Gianmarco Tognazzi, Angelica Barbareschi, Alberto Barbi",A man with a knack for accidentally setting off catastrophes decides to help out the people around him and proceeds to cause them even more trouble.,5.5,101,,,$ 976473,,,6.0
tt9840958,Love Struck Sick,Love Struck Sick,2019,2019-08-08,Romance,92,USA,English,Don Tjernagel,"Matt Lee Ingebritson, Don Tjernagel",,"Jordan Abbe, Jim Averill, Mikey Averill, Josh Bash, Donna Baumgartner, Thomas Benedict, Clint Boevers, Joe Brown, J.P. Bunn, Kelsea Clements, Brianna Cool, Robyn Cusmano, Caleb DeGraw, Al Eacret, Kyla Faith","This movie is all about one of the greatest YouTubers of all time, AlienAmerican. He is legendary, a man of his time, yet so far beyond it as well.",7.2,249,$ 7000,,,,,
tt9843470,La isla de las mentiras,La isla de las mentiras,2020,2020-05-14,Drama,93,"Spain, Portugal, Argentina",Spanish,Paula Cons,"Paula Cons, Luis Marías",Agallas Films,"Nerea Barros, Darío Grandinetti, Aitor Luna, Victoria Teijeiro, Ana Oca, Milo Taboada, Leyre Berrocal, Miguel Borines, Celso Bugallo, Mela Casal, María Costas, Roberto Leal, Sergio Quintana, Machi Salgado, Ana Santos","In the early morning of January 2, 1921, amid a thick fog, the steam Santa Isabel, with 260 emigrants bound for Buenos Aires, sank off the rugged and rugged coast of the island of Sálvora.",5.7,112,,,,,,7.0
tt9844256,Code Geass: Lelouch of the Rebellion Episode III,Code Geass: Lelouch of the Rebellion Episode III,2018,2018-05-26,"Animation, Action, Sci-Fi",120,Japan,Japanese,Gorô Taniguchi,"Gorô Taniguchi, Ichirô Ôkouchi",,"Jun Fukuyama, Takahiro Sakurai, Yukana Nogami, Ami Koshimizu, Norihiro Inoue, Kaori Nazuka, Takahiro Mizushima, Ken Narita, Jôji Nakata, Saeko Chiba, Yûko Gotô, Sôichirô Hoshi, Atsushi Kisaichi, Hikaru Midorikawa, Masayo Kurata","A remake of the last 9 episodes in Code Geass R2, which is a prequel to Lelouch of the Resurrection.",7.7,184,,,,,,1.0
tt9844358,Satsujinki o kau onna,Satsujinki o kau onna,2019,2019-04-12,Horror,82,Japan,Japanese,Hideo Nakata,"Kaori Yoshida, Kei Ôishi",Happinet.,"Rin Asuka, Shin'ya Hamada, Airi Matsuyama, Kenji Mizuhashi, Hitomi Nakatani, Toshie Negishi, Mutsuo Yoshioka, Shôka Ôshima",When Kyoko was a child her stepfather loved her sexually. She took refuge in the world of fantasy and multiple personalities. Kyoko has three flat-mates now one of whom is a lesbian who is ...,5.2,101,,,,,,
tt9844368,Out of Liberty,Out of Liberty,2019,2019-09-13,"Drama, Western",111,USA,English,Garrett Batty,"Stephen Dethloff, Garrett Batty",Three Coin Productions,"Cate Allen, Corbin Allred, Larry Bagby, Casey Elliott, Travis Farris, Morgan Gunter, Jerome Brad Halgren, Danny James, Adam Johnson, Cherie Julander, Brandon Ray Olive, Elizabeth Parson, Brock Roberts, Shawn Stevens, Jake Ulasich","Winter 1839. LIBERTY, MISSOURI. Local jailer, Samuel Tillery (Jasen Wade) is tasked with watching Missouri's most wanted men as they await their upcoming hearing. Caught between the local ...",4.5,272,,$ 265279,$ 265279,,16.0,4.0
tt9845110,Deux,Deux,2019,2020-02-12,"Comedy, Drama",99,"France, Luxembourg, Belgium","French, German",Filippo Meneghetti,"Malysone Bovorasmy, Filippo Meneghetti",Paprika Films,"Barbara Sukowa, Martine Chevallier, Léa Drucker, Jérôme Varanfrain, Muriel Bénazéraf, Augustin Reynes, Hervé Sogne, Stéphane Robles, Eugénie Anselin, Véronique Fauconnet, Aude-Laurence Clermont Biver, Denis Jousselin, Alice Lagarde, Paloma Dumaine, Sasha Roy Bellina","Pensioners Nina and Madeleine have hidden their deep and passionate love for many decades, but their bond is put to the test when they are suddenly unable to move freely between each other's apartments.",7.2,434,EUR 2400000,,$ 172971,,8.0,29.0
tt9845398,Fin de siglo,Fin de siglo,2019,2020-02-06,Drama,84,Argentina,"Spanish, Catalan",Lucio Castro,Lucio Castro,,"Juan Barberini, Ramon Pujol, Mía Maestro, Mariano Lopez Seoane, Helen Celia Castro-Wood",Two men meet in Barcelona and after spending a day together they realize that they have already met twenty years ago.,6.9,1873,,$ 66309,$ 79607,80.0,23.0,31.0
tt9850050,Charter,Charter,2020,2020-03-13,Drama,94,"Sweden, Norway, Denmark","Swedish, English, Spanish",Amanda Kernell,Amanda Kernell,Det Danske Filminstitut,"Ane Dahl Torp, Sverrir Gudnason, Troy Lundkvist, Tintin Poggats Sarri, Johan Bäckström, Eva Melander, Siw Erixon, Sofia Jannok, Caroline Söderström, Anna Granquist, Anton Hennix Raukola, Gudrun Ella-Marge P. Nutti, Ayla Gáren Audhild P. Nutti, Luis Luifer Fernandez Munoz, Gabriel Guevara","After a divorce, Alice hasn't seen her children in two months as she awaits a custody verdict. When her son calls her in the middle of the night, Alice takes action, abducting the children on an illicit charter trip to the Canary Islands.",6.5,244,,,,,2.0,10.0
tt9850064,Children of the Sea,Kaijû no kodomo,2019,2019-12-02,"Animation, Adventure, Drama",111,Japan,Japanese,Ayumu Watanabe,"Daisuke Igarashi, Hanasaki Kino",Beyond C.,"Mana Ashida, Hiiro Ishibashi, Seishû Uragami, Win Morisaki, Anjali Gauld, Lynden Prosser, Benjamin Niedens, Beau Bridgland, Marc Thompson, Karen Strassman, Wally Wingert, Michael Sorich, Denise Lee, Josh Petersdorf, Christine Marie Cabanos","A young girl is drawn into a mystery involving sealife around the world, in which two mysterious boys are somehow involved.",6.5,1148,,,$ 2789668,,8.0,37.0
tt9850264,Bruno Manser - Die Stimme des Regenwaldes,Bruno Manser - Die Stimme des Regenwaldes,2019,2020-10-22,"Adventure, Biography, Drama",142,"Switzerland, Austria","English, Swiss German, German",Niklaus Hilber,"David Clemens, Niklaus Hilber",A Film Company,"Sven Schelker, Charlotte Heinimann, Daniel Ludwig, Matthew Crowley, Elizabeth Ballang, Nick Kelesau, Benjamin Mathis, Raad Rawi, David Tse, Verdi Solaiman, Björn Freiberg, Mike Lucock, Martin Fisher, Vera Flück, Silvio Kretschmer","1984: Searching for an experience that goes deeper than the superficiality of modern civilization,",7.6,229,,,,,4.0,4.0
tt9855978,Dreambuilders - La fabbrica dei sogni,Drømmebyggerne,2020,2020-09-10,"Animation, Adventure, Comedy",81,Denmark,Danish,"Kim Hagen Jensen, Tonni Zinck","Søren Grinderslev Hansen, Kim Hagen Jensen",First Lady Film,"Robyn Dempsey, Emma Jenkins, Luke Griffin, Tom Hale, Karen Ardiff, Brendan McDonald, Alberte Winding, Stephanie Vazquez, Paul Tylak","It centers on Minna, a young girl who misuses her newfound ability to create and control other people's dreams to teach her bothersome stepsister a lesson.",6.3,174,,,$ 820539,,4.0,20.0
tt9855990,Nightmare Tenant,Nightmare Tenant,2018,2018-12-05,Thriller,90,USA,English,Robert Malenfant,"Scott Collette, Scott Collette",,"Virginia Tucker, Lauralee Bell, Maahra Hill, Heather Hopkins, Jon Briddell, Karlisha Hurley, John J. Jordan, Darrett Sanders, Beth Fraser, Gar-Ye Lee, Manny Rodriguez","Dr. Carol Allen (Lauralee Bell), a kind-hearted Ivy League alum and single mom whose high-achieving and well-rounded daughter (Heather Hopkins) gets accepted into the same university. At ...",5.4,160,,,,,9.0,2.0
tt9856606,Pan T.,Pan T.,2019,2019-12-25,"Comedy, Drama",103,Poland,Polish,Marcin Krzysztalowicz,"Andrzej Golda, Marcin Krzysztalowicz",Propeller Film,"Pawel Wilczak, Sebastian Stankiewicz, Maria Sobocinska, Jerzy Bonczak, Wojciech Mecwaldowski, Zdzislaw Wardejn, Anna Ilczuk, Katarzyna Gniewkowska, Przemyslaw Bluszcz, Katarzyna Warnke, Jacek Braciak, Grzegorz Wojdon, Wojciech Wysocki, Pawel Nowisz, Tomasz Sapryk","Anything is possible in Warsaw rising from the war rubble in 1953. The omnipresent uncertainty, denunciations, and the sense of constant surveillance are tamed with the help of vodka and ...",5.9,320,,,$ 202432,,2.0,
tt9859504,Hombres de piel dura,Hombres de piel dura,2019,2019-06-20,Drama,96,Argentina,Spanish,José Celestino Campusano,José Celestino Campusano,Compañia de Cine,"Wall Javier, Germán Tarantino, Claudio Medina, Juan Salmieri, Camila Diez, Sergio Sarria, Malena Majul Lieun, Mauro Altschuler, Pedro Meza, David Maldonado, Joel Maluenda, Reyna Vivas, Estefanía D'Anna, María Laura Álvarez","Teenager Ariel lives a seemingly quiet life with his father and sister on their picturesque farm in a rural part of Buenos Aires. However, unbeknownst to his family, Ariel has been abused ...",5.5,217,,,$ 1143,,2.0,6.0
tt9860728,Falling Inn Love - Ristrutturazione con amore,Falling Inn Love,2019,2019-08-29,"Comedy, Romance",98,USA,English,Roger Kumble,"Elizabeth Hackett, Hilary Galanoy",,"Christina Milian, Adam Demos, Jeffrey Bowyer-Chapman, Anna Jullienne, Claire Chitham, Blair Strang, Jonathan Martin, William Walker, Daniel Watterson, Simone Walker, Arlo MacDiarmid, Johnny Bright, Lucy Wigmore, Irene Wood, J.J. Fong","When city girl Gabriela spontaneously enters a contest and wins a rustic New Zealand inn, she teams up with bighearted contractor Jake Taylor to fix and flip it.",5.6,14108,,,,,265.0,32.0
tt9860860,Abduction 101,Abduction 101,2019,2019-06-25,Horror,77,USA,English,"Robin Entreinger, Steve Noir","Robin Entreinger, Steve Noir",Seven Light,"Luna Labelle, Nixi Oblivion, Brianna Shewbert Rouse, Adrienne Stone",Three beautiful women find a strange house in the woods. They decide to sneak in and see what's going on - They do not expect this nightmare to begin.,2.3,174,$ 500000,,,,14.0,3.0
tt9861522,Ali,Ali,2019,2019-03-22,Drama,110,Turkey,Turkish,Ramazan Özer,Gurbet Gurur Canturk,Efektif Sanat,"Gürbey Ileri, Hakan Meriçliler, Semra Dinçer, Sinem Karel Gürtekin, Köksal Engür, Baran Sükrü Babacan, Tolga Canbeyli, Yigit Alp Karadayi, Seyhan Arman, Murat Prosçiler, Yunus Önder, Levent Tasci, Turgut Özdemir, Tuana Su Alkin, Derya Demirkaya","Ali's illness not only changes his life but also his father. The father, who does his best for his son to heal, starts to run out of it in this process.",4.8,126,,,,,,1.0
tt9863566,Urbanus: De Vuilnisheld,Urbanus: De Vuilnisheld,2019,2019-02-27,"Animation, Comedy",72,Belgium,Dutch,"Joost Van Den Bosch, Erik Verkerk","Jimmy Simons, Urbanus",Eyeworks,"Urbanus, Ben Segers, Sven De Ridder, Sien Eggers, Ron Cornet, Frances Lefebure, Wout Verstappen, Tuur Verelst, Thijs J. Antonneau, Ludo Hellinx, Dimitri Leue, Pieter Embrechts, Koen van Impe, Tom Van Dyck, Isabelle van Hecke",The adults from Tollembeek make a deal with a Russian who wants to pay them a lot of money to turn the town into a national garbage dump. The children are not happy with this and start to rebel against their parents.,5.4,110,,,,,1.0,1.0
tt9866208,Beyond the Line,Beyond the Line,2019,2019-06-04,War,78,Canada,English,Jason Mills,Jason Mills,Coastal Audio,"Chris Walters, Jackson Berlin, Darren Andrichuk, Thomas Beckman, Josef Bergen, Garnet Campbell, Paul Fisher, Christopher Girard, Steve Gray, Danny Gurniak, Robert Allan Hughes, Stefen Kloppenburg, Ayden Liebich, Jason Mills, Paul Mills","It's the close of World War II. Unwilling to surrender, rogue German forces shoot down a returning British squadron leaving Sydney Baker wounded and lost with the enemy closing in. He's ...",3.9,188,,,,,20.0,1.0
tt9866344,Mon Ami Walid,Mon Ami Walid,2019,2019-01-13,"Comedy, Drama",72,Canada,French,Adib Alkhalidey,"Adib Alkhalidey, Julien Lacroix",,"Adib Alkhalidey, Iani Bédard, Christian Bégin, Sophie Cadieux, Danielle Fichaud, Guy Jodoin, Julien Lacroix, Debbie Lynch-White, Laurent Paquin, Marie-Eve Perron, Hubert Proulx, Isabel Richer",,5.4,116,CAD 150000,,,,,
tt9866700,Paranormal Investigation,Paranormal Investigation,2018,2018-12-01,"Horror, Thriller",92,France,French,Franck Phelizon,,Baril Pictures,"Jose Atuncar, Claudine Bertin, Cedric Henquez, Jean-Baptiste Heuet, Andrei Indreies, Gabriella Jordan, Cedric Maturana, Catalin Morar, Frederic Pare, Pierre Porquet, Effie Rey, Antoine Rodriguez","When a young man becomes possessed after playing a Ouija game,a ghost hunter investigates the evil spirit dwelling within him.",3.7,1299,,,,,334.0,11.0
